Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	tree_length
5508	-92.18187	-255.1648	162.9829	0.105021	0.0126499	0.0179758	0.00072244	0.0248209	0.000319692	0.00190708	0.0661622	0.00331229	0.00545663	0.0328864	0.0360331	0.00197659	0.0196505	0.00445482	0.00434739	0.00610921	0.0498003	0.00945846	0.0122752	0.0295544	0.00167182	0.00382834	0.0226199	0.0312709	0.00334408	0.0237521	0.011313	0.0254922	0.00508714	0.0373269	0.0128889	0.068861	0.005686	0.00234962	0.0184582	0.0238881	0.00575331	0.0030231	0.0122516	0.00424544	0.00150706	0.0050013	0.00395665	0.00258362	0.0651832	0.000674695	0.0134219	0.017276	0.0213282	0.0274337	0.0148565	0.00605794	0.000856147	0.0448359	0.00320849	0.00682312	0.00801068	0.0108532	0.00128465	0.000209963	0.00748243	0.00221599	0.00189915	0.0102617	0.0273794	0.0246368	0.0158309	0.0151544	0.011085	0.0322623	0.0441995	0.00763825	0.00377574	0.0395076	0.00121863	0.0259702	0.00414517	0.00168652	0.00189646	0.0373239	0.0116166	0.0114535	0.0485772	0.0716674	0.0129825	0.013983	0.00265231	0.0181142	0.0321795	0.000924591	0.00275883	0.00950783	0.470939	0.692634	0.891744	1.1214	1.44376	2.12342	0.5444907	0.0666646	0.00802989	0.0114106	0.000458588	0.0157557	0.000202933	0.00121057	0.0419983	0.00210257	0.00346375	0.0208755	0.022873	0.00125469	0.0124737	0.00282782	0.00275962	0.00387799	0.0316121	0.00600401	0.00779201	0.0187605	0.00106123	0.00243014	0.0143586	0.01985	0.00212275	0.0150773	0.00718126	0.0161819	0.0032292	0.0236943	0.00818158	0.0437114	0.00360934	0.00149149	0.0117168	0.0151636	0.00365207	0.001919	0.00777706	0.00269491	0.000956647	0.00317471	0.00251159	0.00164002	0.0413768	0.000428281	0.00851989	0.0109664	0.0135386	0.0174143	0.00943059	0.00384544	0.000543462	0.0284608	0.00203668	0.00433116	0.005085	0.00688936	0.000815465	0.00013328	0.00474968	0.00140666	0.00120554	0.00651391	0.0173798	0.0156389	0.0100491	0.00961967	0.00703648	0.0204794	0.0280568	0.00484858	0.00239676	0.0250785	0.000773557	0.0164853	0.00263126	0.00107056	0.00120383	0.0236924	0.00737397	0.00727043	0.0308357	0.0454928	0.00824102	0.00887607	0.00168363	0.0114985	0.0204268	0.000586909	0.00175124	0.00603535	1.575356
5544	-97.6176	-259.9647	162.3471	0.135665	0.00959186	0.00249569	0.00286652	0.0542917	0.00194382	0.005162	0.0973815	0.00780449	0.0118638	0.00412145	0.0328398	0.00307499	0.0152761	0.0038279	0.00826823	0.0239781	0.0628692	0.00199324	0.05326	0.0310008	0.0160609	0.0214383	0.0290635	0.0405149	0.00413221	0.0294771	0.00154841	0.05863	0.0171839	0.0303008	0.000404532	0.0589151	0.0188657	0.00471486	0.023587	0.0105535	0.00158516	0.00336512	0.0203946	0.00258837	0.00233026	0.0028473	5.28595e-05	0.00265239	0.0832952	0.00170542	0.00414107	0.0705023	0.00573766	0.0111137	0.0302329	0.0458908	0.000671579	0.0791917	0.0103692	0.00895218	0.00604973	0.0649352	0.0318827	0.00124033	0.00662008	0.0903394	0.00875197	0.0274295	0.0322534	0.0116729	0.034495	0.0142601	0.0059991	0.0497399	0.0526298	0.00243563	0.0178875	0.0558537	0.0085145	0.021168	0.00775819	0.0140332	0.00624518	0.0592561	0.0110374	0.0031603	0.0620751	0.0441578	0.00993766	0.0199983	0.00533771	0.0500975	0.0252405	0.000443904	0.00097827	0.00655369	0.682933	0.830282	0.943626	1.05974	1.20441	1.46427	0.2757485	0.0618614	0.00437374	0.001138	0.00130709	0.0247562	0.000886354	0.00235379	0.0444045	0.00355873	0.00540972	0.00187932	0.0149745	0.00140215	0.00696565	0.00174546	0.00377019	0.0109336	0.0286674	0.000908885	0.0242858	0.0141359	0.00732354	0.00977553	0.0132525	0.0184742	0.00188423	0.0134411	0.000706051	0.0267344	0.00783557	0.0138167	0.00018446	0.0268644	0.00860247	0.0021499	0.0107553	0.00481224	0.00072281	0.00153444	0.00929964	0.00118026	0.00106256	0.00129833	2.41031e-05	0.00120945	0.0379813	0.000777645	0.00188826	0.032148	0.00261629	0.00506766	0.0137857	0.0209255	0.00030623	0.0361102	0.0047282	0.00408205	0.00275858	0.0296094	0.014538	0.000565569	0.00301866	0.0411934	0.00399076	0.0125074	0.014707	0.00532265	0.0157292	0.00650241	0.00273549	0.0226806	0.0239984	0.00111061	0.00815642	0.0254684	0.00388248	0.00965228	0.00353761	0.00639893	0.00284771	0.0270199	0.0050329	0.00144105	0.0283053	0.0201353	0.00453142	0.00911891	0.00243391	0.0228437	0.0115093	0.000202413	0.000446076	0.00298838	2.193057
5580	-88.85697	-251.3671	162.5101	0.158167	0.011525	0.000359146	0.00259573	0.00572281	0.0114414	0.00010042	0.0839065	0.0394654	0.0201186	0.0315779	0.00106949	0.00215563	4.31503e-05	0.041729	0.0197503	0.00313401	0.00911495	0.0179184	0.0431126	0.0168518	0.0100263	0.0235993	0.0258262	0.0121179	0.00131442	0.00407163	0.0186422	0.00981005	0.00883373	0.0220865	0.00508647	0.00238301	0.0100156	0.0140778	0.0120355	0.02456	0.0142767	0.0138325	0.0202066	0.000737315	0.00879504	0.0104586	0.00451071	0.00364418	0.0533636	0.00178126	0.0254278	0.0273167	0.113966	0.0731028	0.0285037	0.0158482	0.00363746	0.0432561	0.00103723	0.00620696	0.0132506	0.00811241	0.00167337	0.0105802	0.000590632	0.0065193	0.0123165	0.00255493	0.0255949	0.0652721	0.0123352	0.0296191	0.00642457	0.0117614	0.0235678	0.105523	0.00632415	0.0198247	0.00573972	0.0654191	0.00186276	0.0169313	0.00112627	0.0196589	0.00443876	0.0104632	0.0371894	0.000186318	0.00167886	0.0227078	0.0111795	0.00673167	0.0340287	0.0215203	0.0380161	0.00226433	0.425354	0.659084	0.878037	1.1389	1.51726	2.35098	0.6181037	0.0851621	0.00620543	0.000193376	0.00139762	0.00308135	0.00616043	5.40693e-05	0.045178	0.0212495	0.0108325	0.0170025	0.00057585	0.00116066	2.32335e-05	0.0224683	0.0106342	0.00168745	0.00490779	0.00964784	0.0232132	0.00907355	0.00539848	0.0127066	0.0139057	0.00652467	0.000707728	0.0021923	0.0100376	0.00528205	0.00475637	0.0118921	0.00273872	0.00128309	0.00539274	0.00757992	0.00648031	0.0132239	0.00768705	0.00744787	0.0108799	0.000396994	0.00473554	0.00563125	0.00242871	0.00196215	0.0287327	0.000959088	0.0136912	0.0147082	0.0613631	0.0393609	0.0153473	0.00853321	0.00195853	0.0232905	0.000558477	0.00334203	0.00713457	0.00436798	0.000900999	0.00569675	0.000318015	0.00351021	0.00663159	0.00137566	0.0137811	0.0351446	0.00664167	0.0159479	0.0034592	0.00633272	0.0126897	0.0568168	0.00340513	0.0106743	0.00309045	0.0352238	0.00100297	0.00911638	0.000606423	0.010585	0.00238997	0.00563375	0.020024	0.000100319	0.00090395	0.0122266	0.0060194	0.00362455	0.0183222	0.0115873	0.0204691	0.00121919	1.857243
5616	-100.8597	-263.9904	163.1307	0.0211846	0.00556333	0.00055484	0.000914279	0.00534446	0.00015655	8.11245e-05	0.00453464	0.00142887	0.00300138	0.00249015	0.000217985	0.000133327	0.00041026	0.00293731	0.00510586	0.000683383	0.0129718	0.000403695	0.0121462	0.00268546	0.00492371	0.00106605	0.00538801	0.00415667	0.00416788	0.00048689	0.00466683	0.0165137	0.00260044	0.00230579	8.15108e-05	0.00214834	0.000166807	0.00192645	0.00497192	0.0109793	6.00023e-05	0.00110572	0.00120461	0.000458842	0.0151773	0.00265023	0.000759972	0.00300338	0.0171903	0.00251223	0.00471966	0.0118293	0.00659448	0.0114198	0.0071894	0.00904139	0.00203361	0.0228609	0.00281321	0.000889483	0.0050623	0.00358885	0.000826044	0.000199584	0.00354147	0.0150856	0.000278987	0.00119617	0.00047161	0.00304935	0.00261668	0.0100326	0.00150081	0.0020013	0.00200845	0.00467984	0.00164768	0.0128597	0.00212539	0.0189087	0.000115032	0.00136156	0.00317695	0.0135127	0.0100611	0.00736159	0.00382219	0.000161454	0.00117671	0.0186884	0.000234499	0.00595981	0.00510277	0.00495357	0.0045967	0.00327006	0.145452	0.390532	0.745769	1.3409	2.56061	6.87512	1.394011	0.0472608	0.0124112	0.00123779	0.00203966	0.011923	0.000349248	0.000180981	0.0101163	0.00318766	0.00669577	0.00555527	0.000486302	0.000297438	0.000915249	0.00655284	0.0113907	0.00152456	0.0289387	0.000900602	0.0270969	0.00599098	0.0109843	0.00237824	0.0120201	0.0092731	0.00929811	0.0010862	0.0104112	0.0368403	0.00580132	0.00514398	0.000181842	0.00479273	0.000372129	0.00429772	0.0110919	0.0244937	0.000133859	0.00246676	0.00268736	0.00102363	0.0338591	0.00591239	0.00169542	0.00670024	0.0383498	0.00560454	0.0105291	0.02639	0.0147116	0.0254765	0.0160388	0.0201704	0.00453679	0.0510005	0.00627598	0.00198435	0.0112935	0.00800636	0.00184282	0.000445252	0.00790066	0.0336544	0.000622392	0.00266853	0.00105211	0.0068028	0.00583755	0.0223817	0.00334815	0.00446471	0.00448065	0.0104403	0.00367582	0.0286886	0.00474154	0.0421834	0.000256626	0.0030375	0.00708747	0.0301454	0.0224453	0.016423	0.00852693	0.000360187	0.00262512	0.041692	0.000523143	0.0132957	0.0113838	0.0110509	0.0102548	0.00729517	0.4482497
5652	-95.18759	-257.5542	162.3666	0.0581859	0.0066257	0.00543278	0.0166106	0.0155109	0.00116	0.00632489	0.0312432	0.00093741	0.0202943	0.00689851	0.0222635	0.00822695	0.0104805	0.000117085	0.0835585	0.00422163	0.0540319	0.00663731	0.0229644	0.0131037	0.0133982	0.00395083	0.0171169	0.00296255	0.0257818	0.00716934	0.00455895	0.068785	0.0121334	0.00960439	0.000105033	0.0106897	0.015948	0.0205636	0.0440921	0.0405479	0.00727691	0.00882799	0.00441794	0.00154961	0.0184022	0.00798212	0.00121622	0.0137996	0.0220619	0.0163129	0.0112708	0.0311482	0.0126884	0.0266217	0.0168863	0.0205486	0.0117201	0.106466	0.0117268	0.00897135	0.010989	0.0614536	0.00323336	0.00350964	0.0104298	0.0628365	0.0100051	0.0406712	0.000506052	0.0127016	0.0108994	0.0520356	0.00370057	0.0320587	0.0115825	0.0248993	0.0090074	0.00878589	0.00807184	0.199777	0.00251761	0.00660831	0.00494161	0.0102254	0.015451	0.0714004	0.0112705	0.00853422	0.00114183	0.0172839	0.00300664	0.0178937	0.0241495	0.0102321	0.0114172	0.00358532	0.342994	0.593414	0.849751	1.17681	1.68516	2.9155	0.7737141	0.0314698	0.0035835	0.00293831	0.0089838	0.00838904	0.000627384	0.00342081	0.0168978	0.000506997	0.0109761	0.00373105	0.0120412	0.00444953	0.00566839	6.3325e-05	0.0451925	0.00228326	0.0292231	0.00358978	0.0124203	0.00708713	0.0072464	0.0021368	0.00925763	0.00160229	0.013944	0.00387753	0.0024657	0.0372023	0.00656236	0.00519452	5.6807e-05	0.00578151	0.00862543	0.0111218	0.0238471	0.0219303	0.0039357	0.00477461	0.00238944	0.000838103	0.00995282	0.00431712	0.00065779	0.0074635	0.0119322	0.00882282	0.00609579	0.0168464	0.0068625	0.0143983	0.00913295	0.0111137	0.00633881	0.0575822	0.00634244	0.00485214	0.00594337	0.0332371	0.00174876	0.00189818	0.00564095	0.0339851	0.00541126	0.021997	0.000273697	0.00686964	0.0058949	0.0281434	0.00200145	0.0173389	0.0062644	0.0134667	0.00487164	0.00475184	0.00436565	0.108049	0.00136165	0.0035741	0.00267266	0.0055304	0.00835666	0.0386168	0.00609562	0.00461572	0.000617555	0.00934795	0.00162614	0.00967777	0.0130612	0.00553403	0.006175	0.00193912	1.848946
5688	-96.85342	-259.8628	163.0093	0.0777819	0.0207287	0.00874254	0.00381948	0.0337457	0.0331967	0.000357213	0.0944678	0.00810598	0.0501029	0.0135099	0.000509842	0.00574007	0.023714	0.0624453	0.00809294	0.025993	0.00039528	0.0261767	0.0241974	0.0182275	0.00293466	0.00682366	0.0252574	0.0708974	0.00851056	0.00712006	0.0136294	0.0039044	0.00347308	0.0062913	0.00304375	0.00434481	0.0138821	0.0235435	0.00412218	0.0425741	0.0144505	0.0127084	0.024718	0.00746079	0.00051057	0.00125679	0.00159625	0.00993188	0.0140033	0.00374071	0.0203558	0.036768	0.014616	0.0267395	0.00740425	0.0174498	0.00608197	0.0572961	0.00505861	0.0298684	0.00562883	0.0255816	0.0038738	0.0404105	0.00998219	0.120346	0.00488012	0.00558751	0.0129915	0.116017	0.00677825	0.041169	0.0114916	0.00303494	0.0296347	0.043407	0.00643665	0.00376979	0.00331166	0.0155988	0.00665621	0.00783937	0.0447135	0.00937528	0.0118811	0.00826169	0.00635958	0.00230144	0.00482501	0.0404026	0.0416391	0.0104553	0.00232312	0.0160081	0.0465406	0.00638709	0.867577	0.933067	0.978618	1.02185	1.07173	1.15264	0.1027125	0.041632	0.0110949	0.00467936	0.00204434	0.0180621	0.0177682	0.000191195	0.050563	0.00433865	0.0268171	0.00723104	0.000272888	0.00307232	0.0126927	0.0334233	0.00433167	0.0139125	0.00021157	0.0140108	0.0129514	0.00975611	0.00157075	0.0036523	0.0135188	0.0379472	0.0045552	0.00381094	0.007295	0.00208979	0.00185894	0.00336736	0.00162914	0.00232552	0.00743025	0.0126015	0.00220636	0.0227874	0.00773451	0.00680203	0.0132301	0.00399332	0.000273278	0.000672684	0.00085438	0.00531594	0.00749513	0.00200218	0.0108953	0.0196797	0.00782309	0.0143121	0.00396305	0.00933984	0.00325532	0.0306672	0.00270757	0.0159868	0.00301278	0.0136923	0.00207341	0.0216293	0.00534287	0.0644141	0.00261204	0.00299066	0.0069536	0.0620968	0.00362799	0.0220353	0.00615075	0.00162443	0.0158617	0.0232332	0.00344515	0.00201774	0.00177253	0.0083491	0.00356267	0.00419595	0.0239325	0.00501803	0.00635925	0.00442199	0.0034039	0.00123182	0.00258254	0.0216251	0.0222869	0.00559608	0.00124343	0.00856817	0.0249104	0.00341863	1.868319
5724	-91.46478	-254.5968	163.132	0.0860402	0.00302399	0.000305041	0.00575235	0.0126524	0.0198152	0.00128404	0.0520526	0.00377302	0.0189101	0.00734492	0.00217531	0.00104551	0.0146255	0.00435701	0.0179789	0.00517764	0.0421178	0.0120862	0.0823009	0.0278936	0.0164503	0.0316523	0.0116134	0.0360687	0.00145703	0.0104988	0.00816185	0.0157756	0.00211336	0.0121904	0.00228252	0.000417423	0.00173756	0.00324407	0.00985067	0.0444123	0.0172867	0.00924421	0.0270163	0.0120964	0.00150394	0.0137134	0.000487535	0.00418276	0.0230868	0.00955655	0.0226453	0.0142166	0.00834427	0.0160353	0.00725557	0.00739254	0.0126018	0.00955281	0.00287716	0.0181173	0.00465847	0.0473541	0.0020505	0.0142572	0.00642736	0.0428723	0.0116766	0.0198061	0.00110902	0.00930406	0.00118084	0.0083373	0.00487494	0.0254282	0.00228996	0.0142865	0.00208017	0.0189544	0.00419181	0.0373949	0.00637691	0.00600829	0.00104757	0.00463839	0.0311126	0.00415115	0.0485107	0.000560034	0.00574194	0.0175241	0.0235342	0.0276452	0.00311629	0.0109122	0.00119883	0.00175066	0.376369	0.620906	0.861842	1.1603	1.61055	2.65697	0.7065717	0.0642947	0.00225972	0.000227946	0.00429852	0.0094547	0.0148072	0.000959514	0.038897	0.00281944	0.0141309	0.00548859	0.00162553	0.000781268	0.0109291	0.00325583	0.013435	0.00386906	0.0314731	0.00903154	0.0615005	0.0208438	0.0122927	0.0236526	0.00867824	0.0269528	0.00108879	0.00784538	0.00609905	0.0117886	0.00157924	0.00910945	0.00170565	0.000311925	0.00129842	0.00242418	0.00736105	0.0331877	0.0129177	0.00690787	0.0201883	0.00903923	0.00112384	0.0102476	0.000364318	0.00312563	0.0172519	0.00714127	0.016922	0.0106235	0.00623537	0.0119826	0.00542183	0.00552418	0.00941687	0.00713847	0.00215	0.0135384	0.00348111	0.035386	0.00153227	0.0106539	0.00480294	0.0320369	0.0087255	0.0148004	0.000828732	0.00695259	0.000882398	0.00623017	0.00364286	0.0190016	0.0017112	0.0106758	0.00155444	0.0141639	0.00313238	0.0279438	0.00476524	0.00448978	0.000782809	0.0034661	0.0232493	0.003102	0.0362503	0.000418493	0.00429074	0.0130951	0.0175862	0.0206582	0.00232869	0.00815429	0.00089584	0.0013082	1.338215
5760	-97.80637	-260.3939	162.5876	0.154583	0.00741446	0.00148559	0.0345716	0.00150536	0.0111566	0.0121475	0.105592	0.00434039	0.0409908	0.0144095	0.000516612	0.0144613	0.0572217	0.0122194	0.0130545	0.00310003	0.00163159	0.00668745	0.0203713	0.00523194	0.038544	0.0225312	0.0155979	0.00857557	0.000563618	0.00155557	0.0180721	0.0235338	0.0877978	0.00701068	0.00239023	0.00630827	0.0213268	0.0124278	0.00654126	0.0369471	0.013675	0.0127208	0.00264156	0.00292106	0.00470397	0.00535024	4.31323e-05	0.00614797	0.0355499	0.00640171	0.0446203	0.0150043	0.0190376	0.0543386	0.0117002	0.0354925	0.0211846	0.0394736	0.00299536	0.0357234	0.00344233	0.00413892	0.0158389	0.0145317	0.0133679	0.00615239	0.00785771	0.00306573	0.016503	0.0465195	0.0112125	0.0627148	0.0244995	0.0530424	0.00117071	0.0627757	0.00769355	0.0151146	0.00414556	0.0210071	0.000435727	0.0429785	0.00199382	0.0202278	0.00128933	0.0119679	0.0205052	0.000981531	0.00647029	0.0200075	0.0254527	0.0237544	0.00244732	0.0188349	0.00763451	0.0236121	0.444128	0.673114	0.883826	1.13144	1.48563	2.25161	0.5868742	0.0846783	0.00406154	0.000813785	0.0189379	0.000824613	0.00611145	0.00665425	0.0578418	0.00237761	0.0224542	0.00789332	0.000282993	0.00792168	0.0313452	0.00669361	0.0071511	0.00169815	0.000893763	0.0036633	0.0111591	0.00286598	0.0211139	0.0123423	0.00854432	0.00469758	0.000308742	0.000852118	0.00989964	0.0128915	0.0480944	0.00384036	0.00130934	0.00345559	0.0116825	0.00680775	0.00358321	0.0202391	0.00749099	0.0069683	0.00144701	0.00160012	0.00257677	0.00293079	2.36273e-05	0.00336778	0.0194738	0.00350677	0.0244424	0.00821917	0.0104285	0.0297659	0.00640919	0.0194423	0.0116046	0.0216231	0.00164082	0.0195688	0.00188566	0.00226725	0.00867636	0.00796026	0.00732277	0.0033702	0.00430434	0.00167937	0.0090401	0.0254827	0.00614204	0.0343543	0.0134205	0.0290559	0.000641296	0.0343877	0.00421442	0.00827955	0.00227088	0.0115074	0.000238685	0.023543	0.00109219	0.0110805	0.000706279	0.00655584	0.0112325	0.000537669	0.00354434	0.0109598	0.0139426	0.0130123	0.00134061	0.0103175	0.00418208	0.0129344	1.82553
5796	-103.8363	-266.0157	162.1793	0.166684	0.0126939	0.00287866	0.00422803	0.043882	0.0497776	0.010244	0.126435	0.00442219	0.0455875	0.0216614	0.000468477	0.025533	0.0455984	0.0157414	0.078555	0.0214758	0.00222522	0.00338648	0.00221136	0.0098931	0.0407185	0.0159116	0.00883616	0.0199656	0.00187099	0.000382221	0.00985243	0.0134264	0.0575039	0.02539	0.00152812	0.019722	0.0125579	0.0212372	0.0130879	0.0621959	0.0124593	0.0135078	0.000174516	0.0366781	0.00852782	0.0165186	0.000113807	0.0269683	0.0129721	0.000976832	0.0527469	0.00826899	0.0181993	0.0378386	0.00654935	0.00528621	0.0482441	0.0825616	0.0291555	0.0379334	0.00351308	0.00484545	0.0130145	0.0340424	0.00779652	0.0142731	0.0101136	0.0240945	0.0213944	0.00675825	0.0297652	0.0421806	0.0602072	0.0507401	0.00278853	0.0623208	0.00510237	0.0204791	0.00062865	0.0179626	0.0218145	0.0182191	0.0179063	0.00457408	0.00286355	0.0255196	0.0167736	0.00535077	0.022256	0.0690199	0.0432954	0.0151256	0.00470999	0.00164302	0.011283	0.0463685	0.58888	0.772398	0.92259	1.08391	1.29467	1.69814	0.3828891	0.0746728	0.00568672	0.00128961	0.00189411	0.0196587	0.0222999	0.00458919	0.0566415	0.00198109	0.0204227	0.0097041	0.000209873	0.0114385	0.0204276	0.007052	0.0351918	0.00962092	0.000996878	0.00151711	0.000990669	0.00443201	0.0182415	0.00712824	0.00395851	0.00894438	0.000838186	0.000171231	0.00441379	0.00601489	0.0257612	0.0113744	0.000684582	0.00883525	0.00562579	0.00951407	0.00586323	0.0278631	0.00558163	0.00605137	7.81815e-05	0.0164314	0.00382037	0.00740016	5.09842e-05	0.0120815	0.00581137	0.000437611	0.02363	0.00370442	0.00815309	0.0169513	0.00293404	0.00236817	0.0216129	0.0369868	0.0130614	0.0169938	0.00157382	0.00217071	0.00583038	0.0152506	0.00349276	0.00639421	0.00453079	0.0107941	0.00958445	0.00302763	0.0133345	0.0188965	0.0269722	0.022731	0.00124923	0.0279191	0.00228581	0.00917441	0.000281629	0.00804708	0.00977267	0.00816198	0.00802185	0.00204914	0.00128284	0.0114325	0.00751438	0.00239709	0.00997044	0.0309202	0.0193959	0.0067761	0.00211003	0.000736057	0.00505466	0.0207726	2.232194
5832	-89.24617	-252.1052	162.859	0.193826	0.0129423	0.00176736	0.0299599	0.0273561	0.0162892	0.00765841	0.0849533	0.000265244	0.0259757	0.0124819	0.00692309	0.0100507	0.00149571	0.0114443	0.013045	0.00950303	0.0369049	0.0228174	0.00434546	0.0174192	0.0305529	0.0103524	0.00163589	0.0119335	0.00847848	0.0168674	0.00125251	0.00615387	0.0183295	0.0125609	0.00669673	0.0128101	0.0104514	0.00643181	0.000722109	0.0527346	0.0198147	0.00448454	0.000555664	0.0137347	0.00600247	0.00478781	0.000404684	0.0189821	0.0232419	0.00573665	0.0589951	0.0460163	0.01056	0.0211644	0.00209652	0.0202431	0.0675716	0.0313446	0.0139258	0.00724408	0.0113991	0.0311773	0.0465615	0.00804897	0.00497219	0.0314038	0.0051012	0.0271947	0.0218918	0.000575054	0.0151435	0.0300991	0.0573453	0.0259972	0.00209509	0.0371544	0.0223502	0.106223	0.000181792	0.0136888	0.101061	0.00505358	0.0077531	0.00688771	0.00123162	0.0389709	0.00401885	0.0319972	0.0147993	0.0283765	0.0206897	0.000961395	0.0178677	0.000180839	0.00308495	0.0172166	0.800847	0.897348	0.966773	1.03437	1.11439	1.24868	0.1605829	0.100374	0.00670219	0.000915233	0.0155148	0.0141664	0.00843544	0.00396593	0.0439933	0.000137357	0.0134516	0.00646381	0.00358514	0.00520476	0.000774558	0.00592648	0.00675541	0.00492117	0.0191113	0.011816	0.00225031	0.00902059	0.0158219	0.00536101	0.000847148	0.00617978	0.00439061	0.00873484	0.000648616	0.0031868	0.00949197	0.00650469	0.00346792	0.00663377	0.00541229	0.00333073	0.000373946	0.0273088	0.0102611	0.00232233	0.000287752	0.00711254	0.0031084	0.00247938	0.000209567	0.00982996	0.0120359	0.00297074	0.0305508	0.0238297	0.00546853	0.0109601	0.00108569	0.010483	0.0349921	0.0162319	0.0072115	0.00375137	0.00590307	0.0161453	0.024112	0.00416818	0.00257486	0.0162626	0.00264167	0.0140828	0.0113367	0.000297794	0.0078421	0.0155869	0.0296964	0.0134627	0.00108495	0.0192405	0.0115741	0.0550076	9.41413e-05	0.00708881	0.0523348	0.00261701	0.00401497	0.00356682	0.000637798	0.0201812	0.00208118	0.0165698	0.00766386	0.0146949	0.0107142	0.000497861	0.00925284	9.3648e-05	0.00159755	0.00891569	1.93105
