Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-80.19799	-242.6902	162.4922	0.468332	1.970772
6	-80.70943	-243.4346	162.7252	0.5495609	1.755975
12	-83.12364	-245.673	162.5493	0.275183	2.0612
18	-89.06455	-251.5158	162.4513	0.8712921	1.722385
24	-90.79201	-254.0064	163.2144	0.345709	1.551319
30	-90.8648	-253.0306	162.1658	0.3272153	2.276638
36	-77.27557	-239.9428	162.6672	0.1755629	2.049128
42	-78.31471	-241.4249	163.1102	0.1796821	1.745329
48	-79.5337	-241.9676	162.4339	0.1872109	2.194151
54	-88.18769	-249.692	161.5043	0.2213187	2.755856
60	-81.43256	-244.2582	162.8256	0.1844515	1.937477
66	-83.35403	-246.9718	163.6177	0.7504525	0.8413496
72	-82.45684	-244.3865	161.9297	0.3827193	2.391606
78	-83.39156	-245.8494	162.4578	0.05396599	2.264627
84	-83.8864	-246.9732	163.0868	0.07682472	1.833008
90	-85.7482	-248.6884	162.9402	0.2064448	1.84462
96	-85.76564	-248.3473	162.5817	0.2256262	2.072547
102	-70.71754	-233.2042	162.4867	0.4541355	1.98395
108	-78.40905	-241.189	162.7799	0.3492632	1.856593
114	-83.8252	-246.3544	162.5292	0.7508303	1.75224
120	-92.05169	-254.1451	162.0935	0.4930306	2.216548
126	-96.11643	-258.3178	162.2014	0.331252	2.251249
132	-100.0706	-262.3859	162.3152	0.2173847	2.251249
138	-85.8258	-249.2239	163.3981	0.6999061	1.119071
144	-89.93289	-253.1439	163.211	0.0331769	1.77724
150	-87.29301	-249.0921	161.7991	0.0851224	2.658607
156	-86.07841	-248.8668	162.7884	0.1680212	1.973522
162	-93.17733	-254.9133	161.736	0.2240253	2.611834
168	-90.50055	-253.3826	162.882	0.0509492	1.9892
174	-89.59668	-252.532	162.9354	0.1452175	1.889745
180	-85.40401	-247.1239	161.7199	0.1508045	2.666934
186	-83.87563	-246.7784	162.9028	0.02063677	1.99557
192	-82.39501	-244.2027	161.8077	0.08288991	2.654715
198	-82.85909	-244.8684	162.0093	0.01955337	2.569174
204	-84.06371	-247.2255	163.1618	0.00486725	1.830878
210	-87.93255	-251.2079	163.2753	0.01440077	1.745486
216	-85.34517	-248.053	162.7078	0.1600748	2.032497
222	-86.11881	-248.9904	162.8716	0.6119291	1.607347
228	-85.22607	-248.1204	162.8943	0.237664	1.854678
234	-88.42717	-251.4714	163.0443	0.6332322	1.463487
240	-82.2263	-243.9971	161.7708	0.2361916	2.582746
246	-82.41984	-244.0355	161.6157	0.3913052	2.582746
252	-82.83189	-246.0769	163.245	0.7570537	1.203305
258	-84.6294	-247.9539	163.3245	0.7858562	1.107872
264	-79.89216	-242.91	163.0178	0.8166986	1.341409
270	-86.97858	-249.634	162.6554	0.3183808	1.961899
276	-76.4811	-239.2994	162.8183	0.5226938	1.709366
282	-96.00019	-258.0125	162.0123	0.6163965	2.189246
288	-89.97504	-252.5647	162.5896	0.30093	2.017448
294	-75.92615	-239.3342	163.408	0.03230932	1.638551
300	-74.77646	-237.1683	162.3918	0.08020805	2.290089
306	-81.95526	-244.3102	162.355	0.05901113	2.327149
312	-78.7934	-240.965	162.1716	0.01897941	2.468265
318	-85.90894	-248.291	162.3821	0.006470077	2.343331
324	-90.74547	-253.0945	162.349	0.003374569	2.366295
330	-83.46427	-246.1635	162.6993	0.005429613	2.139828
336	-78.42706	-241.1035	162.6764	0.02829169	2.139828
342	-78.13965	-241.1605	163.0208	0.007973018	1.924838
348	-77.13035	-239.8623	162.732	0.06637121	2.078464
354	-87.90603	-250.5862	162.6802	0.03652766	2.131999
360	-83.62081	-246.3502	162.7294	0.08749315	2.066233
366	-82.49312	-245.0196	162.5265	0.2337728	2.103508
372	-93.12769	-255.2524	162.1247	0.6391072	2.101176
378	-99.38001	-261.7852	162.4052	0.1867401	2.213028
384	-103.9992	-266.8913	162.8922	0.7285689	1.506283
390	-90.85194	-252.9341	162.0821	0.2458694	2.381735
396	-87.33846	-250.3103	162.9718	0.09411747	1.89971
402	-79.82511	-242.0009	162.1758	0.1307097	2.395315
408	-88.23812	-249.6189	161.3808	0.1282771	2.88748
414	-92.61178	-254.234	161.6222	0.3119693	2.627806
420	-97.18978	-258.0998	160.91	0.5550444	2.914088
426	-83.63525	-244.6873	161.052	0.4130018	2.914088
432	-81.79898	-244.3807	162.5817	0.7429225	1.720931
438	-79.27806	-241.5948	162.3167	0.5655171	2.023011
444	-81.43125	-244.7067	163.2755	0.5655171	1.336263
450	-84.74262	-248.1506	163.408	0.860758	0.9538044
456	-80.01631	-243.5866	163.5703	0.5541819	1.094913
462	-81.21375	-244.5959	163.3821	1.139235	0.5706512
468	-79.84812	-243.2786	163.4305	0.7282781	1.062958
474	-82.12562	-245.171	163.0453	0.7282781	1.389473
480	-85.35981	-248.5814	163.2216	1.037754	0.963585
486	-80.44207	-243.3909	162.9488	0.5065863	1.627726
492	-80.44211	-243.8777	163.4356	0.4865582	1.270436
498	-83.58064	-246.1076	162.5269	0.2721553	2.077981
504	-103.7017	-265.3171	161.6155	0.3610644	2.601625
510	-104.027	-265.4172	161.3902	0.08648251	2.907038
516	-97.64074	-260.8051	163.1643	0.7428151	1.282758
522	-96.80659	-259.245	162.4384	1.256883	1.449968
528	-90.68062	-253.7644	163.0838	1.256883	0.8742936
534	-85.55255	-248.7781	163.2256	1.214757	0.743408
540	-92.9322	-254.9006	161.9684	0.1184854	2.533095
546	-96.95974	-257.6137	160.654	0.1639613	3.299792
552	-89.30242	-250.7426	161.4401	0.6280343	2.544752
558	-95.48907	-258.9132	163.4242	0.4823299	1.283296
564	-85.9428	-249.2306	163.2878	1.242704	0.5012754
570	-89.78639	-252.9319	163.1455	1.242704	0.8161234
576	-82.19572	-245.4919	163.2962	0.6628174	1.239812
582	-82.5473	-245.485	162.9377	1.260553	1.02506
