Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-644.056	-804.6471	160.5911	1.663392	2.42812
6	-612.4009	-770.5597	158.1589	4.292283	2.303445
12	-590.4522	-752.1224	161.6703	2.409224	1.135708
18	-615.0614	-775.1985	160.1371	3.779803	1.274735
24	-662.988	-824.9823	161.9944	2.464658	0.3339884
30	-632.5094	-794.1692	161.6598	1.819295	1.610563
36	-586.966	-746.9447	159.9787	2.184034	2.485737
42	-620.8852	-782.8515	161.9663	1.149501	1.865771
48	-591.4256	-752.3962	160.9707	3.020142	1.212925
54	-583.0226	-742.4268	159.4042	2.837884	2.435943
60	-571.8962	-733.4723	161.5761	2.837884	0.7817032
66	-629.0258	-790.0963	161.0705	3.394988	0.7026597
72	-643.7691	-804.8616	161.0925	3.372899	0.7026597
78	-622.1894	-782.2834	160.094	3.361362	1.627744
84	-603.162	-763.2559	160.094	3.361362	1.627744
90	-584.8252	-744.4904	159.6652	4.411476	1.138238
96	-583.2271	-741.9501	158.723	1.767847	3.491572
102	-568.9419	-729.4464	160.5045	2.968528	1.614974
108	-583.1187	-742.9493	159.8306	4.270301	1.116431
114	-650.7619	-809.0212	158.2593	0.8627327	4.277498
120	-668.439	-828.6377	160.1987	1.006263	3.070231
126	-648.1288	-808.455	160.3262	4.004995	0.8852951
132	-643.8299	-803.9388	160.1089	4.033875	1.077964
138	-629.5029	-790.7688	161.266	2.891839	1.06389
144	-645.1145	-806.6456	161.5311	2.626711	1.06389
150	-633.1336	-793.3498	160.2163	4.154255	0.8384755
156	-610.8304	-771.0995	160.2691	4.154255	0.768396
162	-612.1769	-771.6194	159.4424	4.140227	1.534638
168	-615.7229	-777.449	161.7261	2.736863	0.7069169
174	-616.6015	-777.2682	160.6667	2.359412	1.926686
180	-612.0172	-773.8248	161.8077	2.359412	1.055095
186	-627.8904	-788.5897	160.6994	3.575971	0.9468495
192	-620.1625	-782.0728	161.9103	1.961297	1.311705
198	-610.2291	-772.0206	161.7915	2.061348	1.326737
204	-582.682	-743.3142	160.6321	3.808215	0.7433835
210	-581.2456	-742.5488	161.3032	2.074483	1.683374
216	-563.0905	-724.981	161.8904	2.130125	1.187435
222	-599.9142	-759.4763	159.5621	1.657557	3.061428
228	-565.7425	-725.1885	159.446	4.337678	1.381618
234	-580.0697	-741.4674	161.3977	2.38597	1.381618
240	-565.3891	-725.9689	160.5798	3.203855	1.381618
246	-579.5154	-739.8135	160.2981	1.509721	2.705556
252	-708.9756	-871.3256	162.35	1.509721	1.321214
258	-573.5542	-735.5745	162.0203	2.166484	1.036194
264	-602.9607	-764.9748	162.0141	2.423546	0.7474353
270	-624.6213	-786.388	161.7667	2.670982	0.7474353
276	-610.621	-772.1734	161.5524	2.915418	0.6984817
282	-647.0912	-809.0407	161.9494	2.565962	0.5919547
288	-672.2658	-834.2299	161.9641	2.565962	0.4863038
294	-622.6325	-784.6105	161.978	2.158304	1.083973
300	-631.7362	-793.8158	162.0797	2.450828	0.5012951
306	-708.5502	-869.8802	161.33	1.261436	2.213357
312	-606.2025	-768.2755	162.073	1.915708	1.214694
318	-630.9649	-788.8231	157.8582	6.661366	0.5774865
324	-613.6687	-775.1897	161.521	2.979521	0.3873797
330	-626.5795	-786.8637	160.2841	2.662931	1.979776
336	-685.5114	-847.3073	161.7959	1.151168	1.979776
342	-645.8164	-807.9326	162.1162	1.545266	1.475636
348	-621.3009	-781.7738	160.4729	2.389704	2.036
354	-614.9549	-776.248	161.2931	3.19388	0.3666429
360	-612.9457	-773.1526	160.2069	4.312334	0.5786896
366	-604.8832	-764.5419	159.6587	3.357953	1.933072
372	-589.9889	-750.4543	160.4654	2.571193	1.919574
378	-598.5821	-759.7555	161.1734	3.046589	1.003686
384	-586.5184	-747.6633	161.1449	3.046589	0.1926561
390	-613.1834	-774.6736	161.4902	2.606386	1.120311
